farm_id,moisture,ph,temp,humidity,nitrogen,phosphorus,potassium,weather_temp,weather_humidity,rain_prob,planting_label,disease_label
Farm_1,51.48538589793427,5.519882960212537,20.537552962944076,87.42266534810784,91.24493718672417,91.84244391599896,109.23008330543203,24.768278275767823,51.169880377247345,97.41944438163571,0,0
Farm_1,45.916701118526944,5.469311128013258,31.124025595861227,78.18028970798804,88.90600928530216,39.47858372610394,96.21972119688374,18.918104934883218,50.9286737275803,84.70608269838995,0,2
Farm_1,37.47374841188251,5.750728694493786,29.965193807673167,47.00565878832263,54.59335742983884,94.16276358370453,74.37456756876063,27.706580052480724,61.63960279840609,2.3594964645529126,0,0
Farm_1,56.71117368334277,6.647679994118361,18.690420387127546,83.42339879489563,115.57772060253693,24.821391223164866,58.51185359759996,26.839638889856886,54.80074809389582,89.85606046748393,0,0
Farm_1,28.36963163912251,7.143787768100188,19.186986466734204,64.37155991247567,43.59521026028102,94.75488214444114,50.92477763434658,23.55727450934302,50.70056288984558,78.3198413298626,0,0
Farm_1,37.528678912113094,6.980592130153194,22.40944205582764,84.72761134470457,68.91013209383416,48.12981497917075,95.35116712349799,28.638392767850874,72.68640841850531,78.03761235709804,0,0
Farm_1,41.9817105976215,5.839801690837828,24.690459703820427,79.99276279736577,114.9254328150839,28.11366627593732,109.71704025740092,22.595370772026097,63.755690266456725,45.79957590035715,0,0
Farm_1,47.364199053022155,7.8645958419895825,27.36509543060592,61.260675223461675,67.775458523351,58.86974073490605,97.95138281870176,28.825213509401475,58.677343159179635,39.80052929545028,0,0
Farm_1,67.11055768358082,7.213690750087306,22.378272791395446,41.12346541600587,87.4673352897677,40.542125417640634,87.72719199242425,25.3471199868399,77.00249549049443,30.29157288331926,0,0
Farm_1,31.980426929501583,6.663062157534203,24.25069432266296,53.4338679692473,65.78349581665148,42.78983215695383,43.77561010884726,24.981384005793355,53.48416880601577,6.569485895436578,0,0
Farm_1,50.8540663048167,6.835162238703057,29.94941876267513,67.08171073304334,54.67936821138031,44.58319719410292,127.16398998349455,19.825503848253636,78.67756486865957,22.82353634936991,0,0
Farm_1,55.54487413172255,6.25880018728337,15.733664057811957,71.67391099130737,118.55798831638454,84.24207182661307,111.88427724891172,27.701205341351084,59.41900152132058,24.66036349780246,0,0
Farm_1,22.787024763199863,5.743192968503473,20.048738886880415,52.894384271660115,66.84006056835386,63.132902134020355,66.35398330308684,22.702386567126766,76.65211016926044,48.40770697102016,0,0
Farm_1,56.4526911140863,6.0679180359537845,29.26699171769105,46.96780370364121,110.4689283311221,44.90461593248029,128.19732964229655,19.784567463607274,68.08828629438385,74.7444406596694,0,0
Farm_1,30.23144742123749,7.273538331393107,32.904136753743984,81.74651183996495,50.695914530197754,68.82670266487347,94.16934306726898,18.13868271973335,74.80122079224462,47.38098283979466,0,0
Farm_1,23.903095579116773,5.043180465889268,25.233548842313322,89.22010903517761,49.179423362257495,77.29205393785548,92.41803923865218,24.15731252002221,79.52039489631393,5.784444944716061,0,0
Farm_1,76.93313223519999,5.348217921520749,25.642269705306312,66.28450911513428,32.80206745960602,41.8099200586827,107.3265861486579,23.80139584334944,58.65216313456237,95.77898009882038,0,0
Farm_1,77.93792198447356,5.138007926065258,17.14344022679552,48.583964292415175,88.65001428382965,53.08392812202812,113.05928092811239,25.912889846060743,78.83406456222778,94.27243190941122,0,0
Farm_1,68.50384088698766,5.12218640695691,23.948247336469095,53.61536632596845,63.1673709351385,29.750887466955803,99.08307465983523,27.792838583195824,61.68445684707261,78.51895431484084,0,0
Farm_1,38.27682615040224,7.566381752033021,25.652345329100463,40.919533827373336,107.79224248556733,34.491947962774425,51.528617172958,18.873472431073324,61.56535714210767,99.13279015642206,0,0
Farm_1,25.86032684038303,7.1109735781400705,19.849410072694592,85.71494032802495,72.58889160224015,74.48942831719862,70.44407553950485,26.046461393743986,60.211613127635175,54.448233280026294,0,0
Farm_1,61.053981590729414,6.422521487261975,20.38486461898762,45.88755414450706,117.13740851232495,34.515067815650156,123.52752762934448,20.061531385073405,66.24222822042756,96.27683502532061,0,0
Farm_1,46.40914962437608,5.293502481953005,22.545683262092453,68.82582377571268,46.6972964132809,62.01307069336481,60.21540506594667,27.439947584728806,54.624351295354614,7.560504061675077,0,0
Farm_1,27.32229409068673,6.474847625350497,15.401423955554527,53.7027610343603,108.17608511600497,76.72370093779462,73.4950321453762,27.009698652478217,66.61134456074033,36.568074826137135,0,0
Farm_1,49.71061460667621,6.420415312341698,21.441583311663564,67.70890012578967,99.89371675125676,28.55015384757951,78.88691946497764,23.94873130484099,66.25114437230012,22.538126800676583,0,0
Farm_1,22.063311266913104,5.519605609730045,19.22896013993089,72.57101941759322,99.38296601796468,65.38497757031229,79.5464490725007,25.812670784856426,72.8570543781461,19.583308413427,0,0
Farm_1,74.55922412472692,6.301554947713919,21.54994704355829,81.48709018536007,106.03049053051988,40.525022696109104,95.1645624245073,21.45785124502123,75.00949885812757,14.08029488926761,1,0
Farm_1,35.52679889600101,6.19551420319212,17.395242636385024,50.32106358803016,98.4921591848699,97.03415001900639,124.87682539702368,23.18284688826096,63.213240509372724,62.241364156599666,0,0
Farm_1,59.75133706123892,6.847550294156649,32.8105456147979,40.549791432924025,86.35982894682738,58.683651737593976,61.66234406492545,27.038005874815187,59.069997480544814,78.1321855747305,0,0
Farm_1,38.70266456536466,6.905280952602931,26.871849071080973,46.844281503440364,41.81203899141488,84.47940398201266,50.93512386708262,23.051917168905355,57.780046919512834,57.82983994203607,0,0
Farm_1,51.20408127066865,5.135912029316134,28.582046382889793,85.00093209240526,32.927356154212674,64.01812337250094,57.77234408739436,21.93578091857986,55.83871510114616,14.696270958820968,0,2
Farm_1,52.80261676059678,6.123837843879413,30.783424772146766,83.69450387812577,112.87630630341182,23.473002628385533,119.82324101883425,23.4363369197533,51.729427465970744,81.11237699334708,0,0
Farm_1,31.091267331531622,6.877579747142709,24.968843978581145,69.87065510851542,85.49852830686643,70.65211004752179,98.12297313896855,27.1107417768094,60.2734393650414,63.59547071637285,0,0
Farm_1,78.17507766587352,6.509408775740264,16.738405761748474,70.02584302168268,101.68835618785587,96.11226737653256,65.73161103152441,21.6872885210796,58.107430763923496,38.81657061269955,0,0
Farm_1,66.50796940166687,7.569469523564967,25.742130836370954,73.25183372731277,73.3370116361295,68.1289456117065,113.43522450717555,19.911377524493183,78.99252157599221,67.4130295536063,0,0
Farm_1,76.36993649385136,6.976080894856835,26.736822360417584,48.76856393117248,40.557737006615504,85.53510875414321,117.52329967270924,25.83215422363859,66.73126478750132,25.990497924283286,0,0
Farm_1,73.68964102565893,5.488803281244289,29.9087894836866,85.72059729624799,41.26672129822954,90.73651706787263,116.18629048212502,27.085760339788898,60.418311170915224,34.51922084942105,0,0
Farm_1,55.87399872866511,5.21170624220129,23.63319092459359,60.93852624460365,91.70087585060742,38.2463817559146,122.7033880275599,19.107012263758868,67.41402802981088,91.74858431319902,0,0
Farm_1,75.312454101387,6.927257834618947,17.551606055911275,59.156926412474874,68.72753054095165,36.96358719265813,62.701691815602544,20.638615240315392,54.17590104037087,29.05045056714204,0,0
Farm_1,25.30955012311517,5.079533931624866,20.67551811597449,65.94588526414188,48.0472254030303,68.87847910807935,107.95377358716505,19.561691887370934,63.32131247606608,46.99882681579366,0,0
Farm_1,31.758971745148713,6.75732674382039,22.2616459279727,42.348298338752755,74.24350920672933,52.882277584536375,81.4485547546726,21.82735552740383,68.78702964263192,89.01411373960147,0,0
Farm_1,22.713637334632285,7.820690724274873,27.918344826632023,48.31416843780397,35.778804336762065,87.18890422933762,115.77986976010554,22.95386076795954,64.66693495377353,70.77213502675275,0,0
Farm_1,39.519819845795865,6.726422533627637,26.41556609337824,76.90168082131852,82.37742617229588,92.00184987184089,105.5641609445452,26.23708970659637,62.053364019629726,6.220322616470275,1,0
Farm_1,43.320637381368925,6.164509778619566,22.121934517956923,44.139933396256325,54.209406399158794,48.27371034421745,109.88027018497522,25.162623433698414,79.81545166699095,14.730304427897034,1,0
Farm_1,36.28094190643375,6.9298646553270595,34.730304975859596,70.1576054733194,101.78031905734693,38.94964471795856,99.05456539129644,24.83021424226274,76.4094428644678,0.7841590771916818,0,0
Farm_1,69.72425054911577,6.37475867147455,27.115496387137743,52.26745548406605,57.932576303121635,82.44204121950895,55.96858925227362,21.876124412706197,68.7021787447832,63.09217902291634,1,0
Farm_1,41.40519960161536,6.636850367947805,19.74453583471989,59.46478070209883,70.9698134173621,41.984482843850884,89.05242270072445,27.25592308393236,67.08132083546849,44.767342541041835,1,0
Farm_1,36.85607058124285,7.824394426329576,17.035649452408073,54.434686838534994,31.045848591729058,85.80914548109428,128.62027655720573,23.184158841379812,68.61981439473752,13.427485090227552,0,0
Farm_1,52.56176498949491,6.158307913402323,18.057182783686642,57.78363582324746,36.5202199015103,53.89906029190102,124.36492598474071,28.7701543181667,56.039363234673,95.79341210567705,0,0
Farm_1,28.45545349848576,7.883571691471743,19.919154567690164,75.95229525921228,65.32442007660163,73.40399194331764,43.88563622173105,24.975563521253108,61.85413229792956,52.96597239456199,0,0
Farm_1,68.13181884524238,7.716051925868191,18.213627465191113,54.856085781158754,73.1944951245411,27.642825106773454,54.83333341564934,19.388912157209532,51.18378598672698,24.189329411288917,0,0
Farm_1,24.473038620786248,5.58737340436789,18.731340481026116,68.32023201484486,84.00184933073734,69.90874597412585,51.85558961091057,25.437953182829773,64.2663811246048,50.06035711547076,0,0
Farm_1,79.21321619603104,5.208083902625496,20.70190337387694,63.80252010995498,56.24963208383729,56.14141429897833,105.3381918986766,21.576144169748687,66.2907375187299,67.96203327351078,0,0
Farm_1,66.33468615779944,5.30233400413228,18.467471905895096,73.1835582681324,92.54836975138883,66.92867705403793,113.60067968712505,25.54959916354707,56.832492083096284,7.623921797356448,0,0
Farm_1,31.922940892050345,5.054665476954649,32.935308492528506,86.84148696623791,107.41101574702842,33.441136619589074,59.21602296796047,18.766052629786465,78.92086541496542,27.4703815047892,0,0
Farm_1,20.331327027416144,5.283328882267785,16.604674913232845,76.62860486051252,100.18658900040148,78.94989959553456,85.5267423656646,19.923695808935552,77.28363832811726,80.69654908839937,0,0
Farm_1,68.92768570729005,7.04902032024907,25.490227791405093,50.74701892953784,33.565694281352144,89.02376620345828,115.663272521008,27.41310984796365,71.66429706367717,45.966487040266124,0,0
Farm_1,62.41144063085703,5.213565945380687,23.20793653979323,41.55915675306424,73.24562525320461,37.33918400726205,105.95213902896255,20.498975127258664,66.00159886296088,54.65771420322949,0,0
Farm_1,63.74043008245924,5.956926890881284,34.647572338172125,53.113202214991254,39.44371605763574,27.657164441612938,88.80134849426634,27.20745237767234,76.09907478943055,43.28160022094693,0,0
Farm_1,66.27622080115674,7.534625932908364,17.240778043361047,69.75389653501274,51.784051427627475,21.89108688370691,93.13129214128956,21.072036972998514,53.91957031470389,4.389994264300512,0,0
Farm_1,24.44267910404542,5.069815807207478,22.95711198091483,42.57129067421252,118.79963339404318,71.35772003546128,85.7524492224652,25.071701010645782,73.71529382824656,16.574977982015593,0,0
Farm_1,41.507943712656356,7.443405447766807,34.389408665507375,64.81831236006181,42.82459886113619,68.56752288710246,66.77936061869386,25.63565630860814,53.74462441900545,44.554163874189086,0,0
Farm_1,26.952143571507783,5.8455643243202,32.310142517879605,69.84214244584446,74.89993381062204,63.7357930171256,90.85197935731145,23.639202284595584,73.82631987648216,20.918546540792782,0,0
Farm_1,71.78620555253562,5.354494482864968,31.3414414189856,56.712194540848046,85.63401608863072,38.555767689278035,101.99967718450816,21.358417443664045,58.27302704754071,4.997902865967873,0,0
Farm_1,57.39788760965347,7.0902114960924525,20.158056540898798,78.54561018729109,93.22184734896936,51.27247967244117,118.59906242747269,20.33908814008206,76.31271743054566,84.36496640518237,0,0
Farm_1,39.85388149115895,6.886828540339652,18.417751747801315,45.32991265668859,80.36838151382227,67.55810681489385,97.26622185813233,18.36508290018669,78.32126281476194,98.11925291641158,0,0
Farm_1,23.813501017161418,7.632416040581159,28.37286439848862,43.75688908679044,30.879376267726528,59.741348708733554,108.50093833388422,21.343410413647963,54.46387908215347,79.31428739967394,0,0
Farm_1,38.65893930293973,7.205213131411657,33.587519782551716,76.40943781018017,59.38151774195927,99.02284161719098,54.40644714591157,25.184790695844114,63.88026815196181,85.3784921704667,0,0
Farm_1,39.51099932160482,7.410442791154546,26.135257860278596,64.77456581030992,76.59404790462403,30.91518020453865,81.54017269778109,28.321353002933307,79.42962134488056,24.197713031704538,0,0
Farm_1,63.77637070028384,5.84610371771392,26.432253789397997,74.4201198213868,37.907984923035,75.6115643238075,40.839845784438396,27.58324930489357,64.5022230791944,96.06269755131997,0,0
Farm_1,58.253448281312785,5.532318631339169,20.599581873205683,61.74136693018731,61.55642380882627,52.34550144834337,62.20109780694607,26.426712541888328,75.90642567543635,19.692570445342838,0,0
Farm_1,73.23276455457959,7.251844254922575,30.389858663838737,52.32010166195534,32.98827979122299,54.25596919404918,105.38155436017044,26.672920775786288,67.66194566393959,95.14298103618323,0,0
Farm_1,48.33289550971696,7.420504217801792,18.74087497115047,80.95511588371,37.07206474395187,77.4078212526541,129.2628956214427,25.31483393823595,61.259897237588056,99.4819293965951,0,0
Farm_1,27.1756547562981,7.97151542600202,21.473584728084873,79.97079394844897,65.72309485814364,75.39489210594957,48.92602896284943,20.863155433226034,58.57350666577611,71.17228057460487,0,0
Farm_1,62.7946872333797,6.237853030734279,23.508728772328336,74.73482354272133,41.94441786387543,99.30047949617506,76.13448842751595,27.97914533776413,56.09669273258262,98.1143731791822,0,1
Farm_1,65.64710291701385,6.11605425737835,25.1522075736891,53.607256861498136,81.07867634354022,30.27154315633002,112.00638718292436,25.378055430964174,72.85394574133092,56.95397795671037,1,0
Farm_1,53.67663185416978,7.32923888222599,19.848194648301604,69.51153334345435,92.05184722235391,28.328771950733305,58.3632071166009,24.16484694078484,61.596215204690836,25.954178317609035,0,0
Farm_1,66.25803079727366,6.022410620759054,17.29673649478407,58.04869484700134,102.05280291981745,77.94710537029928,89.95764543720577,19.22088416134829,65.33826386602253,43.699588566562085,0,0
Farm_1,49.62773578186344,7.792271976810694,27.21240084883265,44.579103666331704,48.01352198203291,66.27095336051272,105.97641664267073,22.91761098187068,64.76976440003546,59.35609353787859,0,0
Farm_1,51.363969762919645,7.575238255529035,20.772611064805115,85.86567877311214,45.073432403316275,41.93285332478447,95.43869052341611,23.06394098322119,67.31837087699394,7.308156202701499,0,0
Farm_1,45.652461101512976,6.286982082125055,26.624764428452245,46.84093154594807,39.411105630096024,26.35354951911893,56.92222611538745,27.51019970474937,75.96731436873657,62.234326461724606,0,0
Farm_1,21.52514760464571,7.252613203374493,18.087254305484045,87.51186769104012,87.2787224589273,26.852659967714445,71.98461118171655,24.01313042206567,79.42218030750288,98.11778367622945,0,0
Farm_1,26.473485619598268,7.263628622254047,24.62280203709635,62.30028864789779,93.5828153838211,91.53526997312946,110.54126060368574,22.184406038674506,62.22752625721451,19.010764978372762,0,0
Farm_2,21.885751141204054,5.309371606507797,25.651788651031715,49.25664644193098,32.84275303430778,35.34938597749943,89.88038627188149,28.74480361361725,74.82556766318909,79.25951162883833,0,0
Farm_2,58.184624675826825,7.7076587200387,16.03647073644854,67.0950473689179,114.25910216193208,45.86972496924166,40.470665218862145,19.217926526589473,72.93583383964153,90.78987937796194,0,0
Farm_2,38.8613588645796,6.515757117343572,21.732085563878414,83.64729179382041,34.677415528632515,38.13251217815904,108.48916840252845,22.64803271143139,67.2058685436672,94.37015928202209,0,0
Farm_2,50.514241469882165,7.479372398323225,17.688293538779483,76.61124432047805,78.71667017709635,48.39970446655499,43.17802194462152,18.462271426885458,78.681414308358,96.01356044054472,0,0
Farm_2,74.45398843556558,5.960148803091835,16.267499409455354,80.32805739307248,93.81544675058248,25.55390741968747,107.1160404458109,26.138945328436236,56.01423546585208,52.14596387214719,0,0
Farm_2,34.9575337489325,7.686569685488601,34.7992046477989,72.93916833553587,108.3872211371477,61.52478327266163,58.223250414871366,28.098842074190657,53.277926309288645,97.73079079915037,0,0
Farm_2,44.62297538213778,6.16760503620249,21.44707689949446,74.61382822589263,94.2678238919185,25.409005087377192,126.22661321074422,21.080410625055386,75.61885900866267,75.73102071344388,0,0
Farm_2,65.33306831258292,5.032512954440895,31.1974889170927,82.45978257826596,102.15552747628126,84.02852062578893,73.1146676171876,27.44175844479033,63.17449449901245,16.16714362369619,0,0
Farm_2,33.72788992949735,7.716145929257791,20.092813095275275,52.483400442959294,60.55051732885255,38.69696655283464,69.42384547042712,21.214400535080877,75.40906562621181,47.690010646797,0,0
Farm_2,24.618794589727578,5.273860030358401,28.630054444478585,64.47124818215703,103.3342602371861,63.20095316836085,53.39992452992002,28.018471778083068,76.79270615586245,71.8331175372004,0,0
Farm_2,37.38508717482608,5.957940912771244,30.204557197793733,51.06047209098011,37.210336174620764,90.40632700491666,67.50437939411934,26.293580939564624,51.87372780857214,24.734031581908333,0,0
Farm_2,29.673277235240263,7.850185901152415,26.912774812156886,89.38340039983234,110.53349904544748,72.07018952377553,118.89856856453805,26.853974545255824,76.50394288958182,64.06151835488873,0,0
Farm_2,75.78185914055439,7.851821440812668,24.431523771003167,87.20296698433066,79.28331385383626,62.636622924106824,129.67009038645227,18.198072111605,63.449571661082665,66.66004790466192,0,1
Farm_2,68.48722277386501,6.720313664369858,23.23681828294537,41.9713405684253,103.55679929662443,45.94670024923005,73.14785774561635,28.590913927814285,65.31297467012696,16.26997438085659,1,0
Farm_2,58.00422539062541,6.895511636509398,21.977365330859904,75.27875862578442,70.70864560664701,46.64015304465583,80.37495678590884,25.993380912773556,68.7977753327963,56.50853124527563,0,0
Farm_2,72.28763541126307,6.345336565934959,33.59058288495652,86.26241587078329,87.92199256768725,73.5589564158552,104.98638443824633,21.352262049247468,77.7914782019026,77.16269109786077,0,0
Farm_2,68.22032461394687,5.879632315094193,31.612388155754584,49.02876725636668,77.37623948425019,99.5311488976934,119.75762024185671,27.123341313447316,50.57348283289292,49.88956645359419,0,0
Farm_2,31.194203533162153,5.985993636109748,34.300538213330256,68.39726152763147,95.84305695797987,72.9471351879503,93.37399007681057,21.09673318256423,64.30530404953451,1.2103116776107425,0,0
Farm_2,73.55353990939867,7.017555368231115,17.485944469710894,85.77441487940209,37.34669838275306,64.622673389602,75.23731283600463,27.600292235227407,70.63166127291682,0.9038469079292177,0,0
Farm_2,52.36053451493904,7.25712358831304,29.617349504072884,41.69729892928994,35.431687559150745,78.45204081913968,77.13596567637614,19.238384294531308,71.68120873094685,35.702934397001215,0,0
Farm_2,68.44640930984374,7.374737131177546,33.76680913642076,74.871013362342,52.23929106091318,57.21644898269745,102.60563318471262,25.740545752068755,70.77597294611324,92.6194068431782,0,0
Farm_2,73.7654779954096,7.368854428383662,18.6246613233132,54.86745036862754,44.35902121018695,24.811387408062817,40.28964372438508,23.947683243094012,54.03305388224366,22.867677960360876,0,0
Farm_2,39.08020849831183,5.273618309146071,16.32992534733555,86.21980976882652,108.46052099329815,64.98374527023279,95.76304037138567,19.061879172149848,58.98186765115044,63.43636888716871,0,0
Farm_2,26.603115471660605,6.483260914107745,29.82241298580118,88.55291225826838,49.729258862223986,96.61002276043041,71.99437093972216,20.660832110847227,60.761465762510404,22.207587069332057,0,0
Farm_2,33.6761097525165,5.172676280049933,26.489462263598238,87.2133244556717,117.82787302372182,34.02423538861277,111.47775981493758,18.13644439905046,74.13311623038516,32.16699896595486,0,0
Farm_2,45.626467317575376,6.648586646971207,31.83657553516544,63.71071083287319,60.320621259399616,75.20039126565325,48.36915758408189,23.156447620109564,58.36279617243659,84.8042089601484,0,0
Farm_2,69.08088595534959,6.324591504120131,17.79544753252579,83.10213254946567,46.390612411982936,36.07469509272452,92.93820402535515,21.313917868360004,56.32114891601609,72.88614422699469,0,0
Farm_2,71.64383499538062,7.663112548274899,30.905346237197804,82.22746992675351,101.07286564282312,62.8662147578465,83.28756008975114,24.581932327275346,78.72344057114289,9.539927731321063,0,0
Farm_2,20.417127831871444,6.052745037656236,19.032546400954892,55.95502366216278,89.28369979507886,27.73411597173757,97.80929733147048,21.26961588479479,50.265898553404064,42.87020209864336,0,0
Farm_2,50.64483815465394,5.3512010492828175,18.27311885731409,81.44577370753387,74.8376144807825,56.02967490065481,45.83682350346715,21.299110226576833,79.93462567045935,2.916976364526447,0,0
Farm_2,45.04466018892674,5.428975046158508,18.285315958619858,41.85038173577463,79.98271958438681,80.49306631161969,92.19854086853181,26.175125186047637,70.30463896572186,48.0890146603009,0,0
Farm_2,33.326468628243816,7.2845318951524165,31.29149440462764,69.81349392410266,94.72816004450374,47.80572193911857,90.53361291635713,18.52957119576189,74.85407898347351,66.24340117010681,0,0
Farm_2,27.19192204002097,6.854654189948783,28.303944413924,51.50044186438515,50.560926719816884,73.19293795897744,90.45940849745539,27.93184494711186,58.8385818903858,11.850262359815156,0,0
Farm_2,40.25691028421768,5.303368028368371,25.461308495382386,46.02834428886394,119.67005244510678,83.63599686317833,94.31388999368093,27.374902618302997,50.4294583300118,28.888493890916568,0,0
Farm_2,76.57458223475115,5.2523204183449925,22.17660968247005,43.84766008146046,117.73138459321048,94.17422555835621,100.8821143503726,25.345851515490473,72.1360855568459,39.783662550215695,0,0
Farm_2,39.39217592124531,7.10290739437736,32.544010816262166,74.81443879390699,88.52931177122431,38.77136654843628,112.44900997126928,24.525437271181225,75.02433791002028,91.95310246560497,0,0
Farm_2,51.12743730460197,5.21828901909258,22.84890214845271,56.9937481884033,47.958820583623066,51.94527326474465,64.28386481153929,27.815327479536172,72.21428395860558,99.32550154229641,0,0
Farm_2,62.18113753371067,7.465580177871068,31.33198878943154,76.23833857643808,91.22054181881622,32.19328106643339,114.25444691620558,20.038631974815857,54.28550861902516,4.491129899561585,0,0
Farm_2,41.81777614275764,7.1187266814694885,23.78269817140437,43.26781703994712,36.497856808125825,99.39868017267001,84.84301140371082,18.868660784099113,72.60283766770907,76.1007923495392,0,0
Farm_2,78.30692496325764,5.244046341925699,22.538888588498153,55.76451689153052,32.75872519852255,94.16007743394363,46.9352451220898,20.63461186900492,73.06768346322923,37.17240664023432,0,0
Farm_2,77.74683769652668,5.2545131422555755,24.25359571339213,66.97456461876686,53.19145996600923,63.196570422444765,45.26958363195813,26.740361065702093,69.75621547010165,39.245818622948,0,0
Farm_2,35.10693774952185,7.959918735503527,21.02755748328284,79.53615824194819,71.63606610653846,87.3626635501137,70.08144868264547,18.381372933991315,72.98347798386759,75.42649733470228,0,0
Farm_2,49.83491035354312,6.122812387268361,29.952187603525022,55.937625146603494,108.14452548675425,61.67663818176337,110.64072794003208,24.410875185918385,75.37764319033197,91.84264321454087,0,0
Farm_2,38.052698589006184,6.111926441200673,25.054407801849585,71.29456882185045,95.44521627896772,69.88685504022078,103.69128412668242,28.949812678104408,68.40812342712375,95.09285945025483,0,0
Farm_2,37.090429662648056,7.438398701772508,19.644253902936345,84.29888741180935,96.84358690799829,27.12995456928133,110.97534682051658,27.412657032212934,52.65814141909037,57.712258603832076,0,0
Farm_2,22.21321684127197,7.841745732151576,32.991491465491364,70.79315940911523,68.29440010032678,80.42163363974464,86.55421507974484,23.735902579479486,64.62883429001633,35.71211593005028,0,0
Farm_2,56.57386003879381,7.958003191468613,22.67782442746423,51.64797373768169,61.13414932922666,30.217078690818788,79.61790981599415,18.700050002153066,52.329480040148155,78.75490858587793,0,0
Farm_2,50.16074139373169,7.260134555776824,25.871057222279774,41.220039077826904,63.393488668614246,86.08541042020227,53.27072740356556,27.14510865824281,62.22629093097292,25.100138326230027,0,0
Farm_2,23.08872507499936,6.128778756592747,33.12944221929094,83.50494369504649,118.88846073624521,82.56224701363087,69.53734782483804,24.588763589949316,62.213194673768825,56.40740288335178,0,0
Farm_2,36.71878785419669,5.250502150096006,27.484759918279842,41.063470542519354,33.609827227123425,76.69957581943811,79.06174295564878,19.264262967655235,51.98029532420725,35.85784615248732,0,0
Farm_2,74.49595315799922,7.3314407477823105,17.337960814167282,83.73508363420997,108.03283465102037,22.89283044198097,47.97403867116555,19.03243013305692,60.46461601908438,65.66310737078761,0,0
Farm_2,34.37371344001835,6.675212749207415,33.796642472269504,66.4468567013606,82.0807867715154,44.250268475626285,59.855075744009014,28.005895013802515,53.32994296373945,24.03989128935069,0,0
Farm_2,28.693692325473386,6.272666027740929,27.554161061428356,86.95338492564481,69.47538772706315,41.04900559286743,93.8402764657365,25.361202892318865,74.24705630027667,19.159294573482576,0,0
Farm_2,49.36716561665378,7.719063155284208,21.698112293141723,79.93916178868326,95.27318943736229,48.810912597721526,106.20968028152708,27.12215479248431,78.43064077893412,91.8239086675437,0,0
